package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
COMMON-LISP	IF	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-LESSP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PPRINT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PHASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SUBTYPEP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIND-ALL-SYMBOLS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REALP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GET-SETF-EXPANSION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-SINGLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	DELETE-FILE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READTABLEP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SYMBOL-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PACKAGE-USE-LIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RANDOM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DECODE-UNIVERSAL-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HANDLER-BIND	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*READ-SUPPRESS*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	SYMBOL-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*RANDOM-STATE*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	READTABLE	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	FIND-SYMBOL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NIL	no	no	no	no	yes	no	no	no	no	yes	no	yes
COMMON-LISP	ARRAY-DIMENSIONS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ELT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PARSE-INTEGER	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LISP-IMPLEMENTATION-VERSION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	OUTPUT-STREAM-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	OTHERWISE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	PATHNAME-MATCH-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-XOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRUCTURE-OBJECT	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	CDAADR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-OUTPUT-TO-STRING	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ARRAY	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-SINGLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	BYTE-SIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SUBSTITUTE-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRINGP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SUBSEQ	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PRINC-TO-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FINISH-OUTPUT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-CONDITION-RESTARTS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INITIALIZE-INSTANCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-IOR	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	NSET-EXCLUSIVE-OR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ALPHA-CHAR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	/	yes	no	no	yes	no	no	no	no	yes	yes	no	no
COMMON-LISP	SIGNAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSUBST-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NTH-VALUE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TENTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	VECTORP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FLOAT-SIGN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	AND	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-SET	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	CHAR-GREATERP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CALL-NEXT-METHOD	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	WARN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSUBST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REMHASH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ISQRT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CODE-CHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NEXT-METHOD-P	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	PROCLAIM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPLEXP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-PRESERVING-WHITESPACE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TWO-WAY-STREAM-INPUT-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WHEN	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COPY-TREE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ACONS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-NOT-EQUAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CLRHASH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-COMPILATION-UNIT	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GETF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PROVIDE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHARACTER	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	SIMPLE-CONDITION-FORMAT-ARGUMENTS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LONG-FLOAT-EPSILON	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	RATIONALP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LENGTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CATCH	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR<=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DIGIT-CHAR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	UPDATE-INSTANCE-FOR-REDEFINED-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STYLE-WARNING	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	PROGRAM-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	BIT-VECTOR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*STANDARD-INPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	GENERIC-FUNCTION	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	NCONC	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ROUND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-POSITIVE-SINGLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	FTRUNCATE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-CONCATENATED-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOGBITP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ARRAY-TOTAL-SIZE-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	DEFINE-MODIFY-MACRO	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REMPROP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MACHINE-VERSION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING/=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EQL	yes	no	no	no	no	no	no	no	yes	no	no	yes
COMMON-LISP	BOOLE-ORC1	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LDB	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SPACE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	APROPOS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SHORT-SITE-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFSTRUCT	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	END-OF-FILE	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	*ERROR-OUTPUT*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	*PACKAGE*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	&BODY	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	CHARACTERP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CIS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*MODULES*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	REMOVE-METHOD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INTEGER-DECODE-FLOAT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COPY-READTABLE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	DEBUG	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	LOAD-LOGICAL-PATHNAME-TRANSLATIONS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MULTIPLE-VALUES-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	EIGHTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REMOVE-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RENAME-FILE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DIVISION-BY-ZERO	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	INVOKE-DEBUGGER	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOD	yes	no	no	no	no	no	no	no	yes	no	no	yes
COMMON-LISP	ARRAY-RANK-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	MAKE-LIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CONSTANTLY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ABS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SPECIAL	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	ARRAY-DIMENSION-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	ECASE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	Y-OR-N-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SLOT-MAKUNBOUND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	UNLESS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CDAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-SHORT-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	STRING	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	STRING-LEFT-TRIM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RASSOC-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-NOT-LESSP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*QUERY-IO*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	MAPCAN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SET-MACRO-CHARACTER	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STANDARD-CHAR-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CONTROL-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	ARRAY-IN-BOUNDS-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-VECTOR	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	CEILING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-CONDITION	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	FUNCTION-LAMBDA-EXPRESSION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LAMBDA-PARAMETERS-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LOGNAND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*BREAK-ON-SIGNALS*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CONCATENATED-STREAM-STREAMS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PROG*	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-COUNT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SHORT-FLOAT	no	no	no	no	no	no	no	no	no	no	no	yes
COMMON-LISP	FMAKUNBOUND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RANDOM-STATE	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	BROADCAST-STREAM-STREAMS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LAMBDA	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	YES-OR-NO-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	USE-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NO-NEXT-METHOD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PACKAGE-ERROR-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DO-EXTERNAL-SYMBOLS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CERROR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	TAILP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CTYPECASE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	ECHO-STREAM	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	CONDITION	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	PARSE-NAMESTRING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-UPCASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*PRINT-CASE*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	BYTE-POSITION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-NOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-EQUAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	UPGRADED-COMPLEX-PART-TYPE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAPHASH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COERCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	THIRD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EQUALP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BYTE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-LOAD-FORM-SAVING-SLOTS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STANDARD-OBJECT	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	ARRAY-ROW-MAJOR-INDEX	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFINE-COMPILER-MACRO	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BUTLAST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-BYTE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SERIOUS-CONDITION	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	INTERN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GET-INTERNAL-REAL-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MACRO-FUNCTION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-OPEN-FILE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFMACRO	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NINTERSECTION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-SINGLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	MAKE-INSTANCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STEP	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NTHCDR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DELETE-DUPLICATES	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FTYPE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	MOST-POSITIVE-DOUBLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	GET-OUTPUT-STREAM-STRING	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DIGIT-CHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CELL-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	MAKE-RANDOM-STATE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	<	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SUBSTITUTE-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PATHNAME-HOST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-ORC2	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GCD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DECLARE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	SOFTWARE-TYPE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FORCE-OUTPUT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIND-METHOD	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOWER-CASE-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LABELS	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-LONG-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	STRING>=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	AREF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	IGNORE-ERRORS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-ANDC2	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-CODE-LIMIT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	COUNT-IF-NOT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-LESSP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-SIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	OPEN-STREAM-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PEEK-CHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-NORMALIZED-DOUBLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	EXPORT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SHORT-FLOAT-EPSILON	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	MACROEXPAND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-SIMPLE-RESTART	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PRINT-NOT-READABLE	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	UPDATE-INSTANCE-FOR-DIFFERENT-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	QUOTE	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFINE-SYMBOL-MACRO	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FLOAT-PRECISION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PATHNAME	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	TIME	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAPC	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFINE-METHOD-COMBINATION	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ENDP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FILL-POINTER	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAPCAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	-	yes	no	no	yes	no	no	no	no	yes	yes	no	no
COMMON-LISP	STRING>	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RENAME-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PATHNAME-TYPE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-STRING-OUTPUT-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DISASSEMBLE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RATIO	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	PRIN1	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SVREF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	READ-LINE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CADADR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BLOCK	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-1	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	STORE-VALUE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LONG-FLOAT-NEGATIVE-EPSILON	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	RESTART	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	CHAR>=	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-NOT-EQUAL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-NEGATIVE-LONG-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	RATIONAL	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	PATHNAMEP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ZEROP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	OR	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-BROADCAST-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-IOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-SHORT-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	CDAAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-HASH-TABLE-ITERATOR	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CDDADR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NUMERATOR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHANGE-CLASS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PPRINT-TAB	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LET	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LISTP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NOTINLINE	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	LEAST-POSITIVE-LONG-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	FLOATING-POINT-INVALID-OPERATION	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	LET*	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CAAAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LCM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOCALLY	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MIN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*READ-EVAL*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	OPEN	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BIT-ANDC1	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GO	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	HASH-TABLE-TEST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	UPPER-CASE-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEPOSIT-FIELD	yes	no	no	no	no	no	no	no	yes	no	no	no
